Name,S&P 500 COMPOSITE - OPENING PRICE,ISHARESCOREEUR (XET) STOXX50 UCITS ETF EUR - OPENING PRICE,SHANGHAI SE A SHARE - OPENING PRICE,ISHARES RUSSELL 2000 ETF - OPENING PRICE,INVESCO QQQ TRUST SERIES 1 - OPENING PRICE,ISHARES CORE FTSE 100 UCITS ETF GBP - OPENING PRICE,INVESCO MSCI JAPAN UCITS ETF ACC - OPENING PRICE,DOW JONES US REAL ESTATE - OPENING PRICE,SECT.SPDR TST.SBI INTER INDS. - OPENING PRICE
Code,S19658(PO),291561(PO),S08435(PO),292398(PO),696044(PO),291580(PO),67434J(PO),T25191(PO),689918(PO)
19/10/07,1540.08,44.24,6161.27,81.91,53.77,N/A,N/A,297.73,40.64
22/10/07,1500.6,43.54,6027.738,78.54,52.16,N/A,N/A,287.48,39.48
23/10/07,1509.3,43.97,5941.105,81.41,53.61,N/A,N/A,291.35,40.3
24/10/07,1519.57,43.92,6092.75,80.87,53.74,N/A,N/A,294.68,40.29
25/10/07,1515.86,44.01,6083.273,81.08,53.88,N/A,N/A,292.53,40.37
26/10/07,1522.17,44.35,5772.961,81.37,54.08,N/A,N/A,292.87,39.53
29/10/07,1535.06,44.89,5923.148,82.22,54.19,673,N/A,295.52,40.37
30/10/07,1540.95,44.71,6056.027,81.51,53.94,672.5,N/A,293.34,40.4
31/10/07,1530.93,44.73,6283.211,81.63,54.47,668.75,N/A,295.51,40.1
1/11/2007,1549.01,45.02,6277.188,81.37,54.68,673.5,N/A,300.44,40
2/11/2007,1508.38,43.92,6102.223,80.1,54.42,659.75,N/A,289.3,40.35
5/11/2007,1505.61,43.91,6034.461,78.44,53.86,651.75,N/A,282.92,39.97
6/11/2007,1505.33,44.17,5870.945,78.99,54.33,654,N/A,279.84,40.54
7/11/2007,1515.46,44.32,5841.648,78.9,54.22,654.25,N/A,282.66,40.54
8/11/2007,1475.56,43.55,5834.809,78.13,53.14,634.25,N/A,273.32,39.89
9/11/2007,1467.59,43.89,5537.137,76.74,50.73,644.5,N/A,275.08,39.25
12/11/2007,1453.66,42.87,5437.949,76.89,49.92,630.75,N/A,273.83,38.75
13/11/07,1441.35,42.88,5500.699,77.18,49.39,632.75,N/A,273.95,38.8
14/11/07,1483.4,43.64,5508.078,79.17,51.39,646.5,N/A,283.92,39.72
15/11/07,1468.04,43.51,5659.645,77.62,50,648,N/A,278.78,39.63
16/11/07,1451.11,42.92,5535.957,77.32,50.14,635,N/A,276.97,38.82
19/11/07,1458.71,43.02,5590.988,75.89,50.17,632.75,N/A,273.15,38.42
20/11/07,1434.51,42.72,5491.195,74.7,49.95,620.25,N/A,266.27,38.04
21/11/07,1434.71,42.41,5571.898,74.56,49.43,621.5,N/A,261.17,37.82
22/11/07,N/A,42.26,5367.586,N/A,N/A,614,N/A,N/A,N/A
23/11/07,1416.61,42.24,5191.188,74.36,49.63,619.25,N/A,260.07,37.64
26/11/07,1440.74,43.16,5355.988,75.35,49.98,633.25,N/A,265.53,38.56
27/11/07,1409.59,42.21,5164.547,73.55,49.39,618.25,N/A,252.01,37.51
28/11/07,1432.95,42.59,5113.23,74.91,50.63,620.5,N/A,257.65,38.25
29/11/07,1468.92,43.62,5112.867,76.58,51.27,637.25,N/A,268.28,38.79
30/11/07,1469.72,43.77,5241.73,77.43,52.21,637,N/A,267.55,39.96
3/12/2007,1479.63,43.99,5077.18,76.55,51.14,644.5,N/A,273,39.65
4/12/2007,1471.34,43.91,5122.316,75.02,50.46,639,N/A,270.6,38.89
5/12/2007,1465.22,43.86,5159.863,76.19,51.2,636.25,N/A,263.33,39.54
6/12/2007,1484.59,44.49,5305.277,76.21,51.63,652.25,N/A,271.69,39.7
7/12/2007,1508.6,44.51,5286.984,78.71,52.29,656,N/A,280.67,40.18
10/12/2007,1505.11,44.46,5257.828,78.5,52.44,652.25,N/A,279.92,40.38
11/12/2007,1515.94,44.9,5436.336,79.28,52.61,661,N/A,286,40.82
12/12/2007,1477.46,44.23,5402.449,78.71,52.25,649.5,N/A,270.01,40
13/12/07,1486.54,44.31,5328.66,76.27,51.33,650.25,N/A,269.93,39.18
14/12/07,1486.19,44.06,5141.254,75.76,51.09,642.25,N/A,266.84,39.27
17/12/07,1465.05,43.49,5254.172,74.82,50.78,635,N/A,258.77,39.22
18/12/07,1445.92,43.22,5095.535,74.67,50.24,626.75,N/A,252.59,38.73
19/12/07,1454.94,43.26,5118.207,75.09,49.89,629.25,N/A,254.73,39.21
20/12/07,1452.62,43.28,5209.926,76.21,50.67,627.75,N/A,258.01,38.78
21/12/07,1463.19,43.69,5264.637,77.88,51.71,642.5,N/A,257.66,39.68
24/12/07,1484.55,N/A,5386.539,78.71,52.01,N/A,N/A,261.93,40.03
25/12/07,N/A,N/A,5491.965,N/A,N/A,N/A,N/A,N/A,N/A
26/12/07,1496.43,N/A,5466.508,78.84,52.15,N/A,N/A,271.1,39.94
27/12/07,1497.23,44.34,5507.578,78.86,52.33,654.75,N/A,266.34,39.59
28/12/07,1476.23,44.04,5582.957,77.92,52.04,648.25,N/A,258.38,39.55
31/12/07,1475.25,N/A,N/A,76.45,51.56,N/A,N/A,255.08,39.54
1/1/2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2/1/2008,1468.07,44.08,5525.148,76.15,51.27,642,N/A,257.43,39.05
3/1/2008,1447.55,43.46,5530.078,75.27,50.4,643,N/A,255.55,38.76
4/1/2008,1447.16,43.46,5591.598,73.24,49.79,N/A,N/A,247.19,38.14
7/1/2008,1411.62,42.87,5622.129,72.28,48.41,N/A,N/A,237.84,37.73
8/1/2008,1415.71,43.12,5682.457,72.32,48.29,N/A,N/A,240.27,37.45
9/1/2008,1390.08,42.87,5631.027,69.93,47.09,N/A,N/A,231.41,36.35
10/1/2008,1406.78,42.9,5718.941,70.11,47.42,N/A,N/A,234.89,36.44
11/1/2008,1419.91,42.55,5742.566,71.28,47.72,N/A,N/A,238.7,36.87
14/01/08,1401.02,42.36,5780.789,71.01,47.69,N/A,N/A,238.31,36.58
15/01/08,1416.24,42.49,5776.875,69.88,47.38,N/A,N/A,237.79,36.49
16/01/08,1377.41,41.36,5662.594,69.24,46.19,N/A,N/A,231.41,35.82
17/01/08,1374.79,41.66,5494.965,69.98,46.24,N/A,N/A,235.54,36.11
18/01/08,1333.9,40.89,5395.586,68.12,45.64,N/A,N/A,230.99,34.88
21/01/08,N/A,39.5,5445.66,N/A,N/A,N/A,N/A,N/A,N/A
22/01/08,1312.94,35.79,5056.695,64.47,42.83,N/A,N/A,228.25,32.72
23/01/08,1310.41,38.21,4799.836,65.3,42.54,N/A,N/A,235.98,33.75
24/01/08,1340.13,37.46,4988.961,69.48,44.19,N/A,N/A,256.99,36.1
25/01/08,1357.32,38.95,4950.473,69.96,45.86,N/A,N/A,251.69,36.51
28/01/08,1330.59,37.3,4954.41,68.32,44.02,N/A,N/A,248.29,36.02
29/01/08,1353.89,37.98,4645,70.39,44.56,N/A,N/A,257.2,36.75
30/01/08,1362.23,37.89,4728.414,69.72,44.24,N/A,N/A,255.36,36.76
31/01/08,1351.98,37.98,4625.785,68.11,43.87,N/A,N/A,250.2,36.3
1/2/2008,1378.55,38.49,4605.316,71.33,45.52,N/A,N/A,255.61,37.35
4/2/2008,1395.41,39.15,4633.676,72.54,45.58,N/A,N/A,265.43,37.99
5/2/2008,1380.28,38.64,4850.91,70.69,44.12,N/A,N/A,261.75,36.57
6/2/2008,1339.48,37.06,N/A,70.42,43.92,N/A,N/A,252.27,36.71
7/2/2008,1324.01,37.5,N/A,68.64,42.35,N/A,N/A,248.54,36.23
8/2/2008,1336.88,37.48,N/A,69.95,43.18,580,N/A,254.28,36.3
11/2/2008,1331.22,36.74,N/A,69.66,43.78,575.75,N/A,246.12,36.04
12/2/2008,1339.08,37.26,N/A,70.1,44.33,577.75,N/A,242.33,36.82
13/02/08,1348.35,37.66,4748.629,71.02,44.39,588,N/A,248.34,36.91
14/02/08,1367.33,38.54,4751,72.1,44.84,595,N/A,249.57,37.69
15/02/08,1348.78,38.12,4747.313,69.8,43.77,591.75,N/A,244.56,36.62
18/02/08,N/A,37.61,4771.613,N/A,N/A,N/A,N/A,N/A,N/A
19/02/08,1349.98,37.83,4808.906,70.88,44.39,592.75,N/A,246.5,37.02
20/02/08,1348.39,37.65,4914.363,69.54,43.25,590.75,N/A,244.15,36.83
21/02/08,1359.57,38.02,4757.93,71.26,44.36,597,N/A,248.02,37.43
22/02/08,1342.39,37.58,4722.32,69.5,43.67,593.75,N/A,242.48,36.78
25/02/08,1352.75,37.89,4585.449,69.38,43.62,598.75,N/A,248.26,37.28
26/02/08,1371.76,38.28,4514.742,70.37,43.65,603.25,N/A,256,37.25
27/02/08,1378.95,38.8,4466.164,70.84,43.77,613.5,N/A,256.15,37.05
28/02/08,1379.86,38.31,4557.223,70.77,44.11,606.5,N/A,254.22,37.41
29/02/08,1367.64,37.71,4504.859,69.6,43.65,595.75,N/A,249.01,36.98
3/3/2008,1330.6,36.75,4536.746,68.39,42.93,N/A,N/A,244.59,36
4/3/2008,1331.33,36.79,4673.836,67.57,42.41,582.25,N/A,245.84,36.24
5/3/2008,1326.3,36.47,4528.488,68.21,42.99,583,N/A,243.55,36.38
6/3/2008,1332.2,36.83,4522.305,67.91,43.09,589,N/A,243.77,36.87
7/3/2008,1301.53,35.89,4528.059,65.36,41.91,574.25,N/A,232.21,36.01
10/3/2008,1293.16,35.72,4475.578,66.02,42.01,N/A,N/A,235.48,35.57
11/3/2008,1274.4,35.62,4324.5,66.47,41.86,569.25,N/A,230.94,35.61
12/3/2008,1321.13,36.67,4464.266,67.2,43.02,582.75,N/A,246.64,36.12
13/03/08,1305.26,35.8,4231.75,65.88,42.21,573.5,N/A,241.6,35.42
14/03/08,1315.45,36.04,4151.25,68.83,43.36,573,N/A,244.39,37
17/03/08,1283.21,34.7,4135.352,64.23,41.26,N/A,N/A,239.79,35.13
18/03/08,1276.57,34.92,3976.482,66.61,42.24,556,N/A,238.79,36.55
19/03/08,1330.72,35.96,3931.821,68.59,43.51,565,N/A,251.66,37.17
20/03/08,1299.67,35.04,3905.837,66.45,42.35,558,N/A,248.68,36.3
21/03/08,N/A,N/A,3977.691,N/A,N/A,N/A,N/A,N/A,N/A
24/03/08,1330.29,N/A,4019.808,68.17,43.28,N/A,N/A,258.8,37.04
25/03/08,1349.87,36.14,3735.161,69.94,44.68,575.75,N/A,263.74,37.39
26/03/08,1352.95,36.24,3823.535,69.93,44.69,570,N/A,264.79,37.37
27/03/08,1340.34,36.2,3715.184,70.08,44.44,570.75,N/A,258.33,37.62
28/03/08,1325.7,36.54,3544.364,69.1,44.03,578.75,N/A,254.89,37.28
31/03/08,1315.92,36.09,3636.031,68.21,43.65,571.5,N/A,252.07,37
1/4/2008,1326.41,36.28,3631.033,69.46,44.45,571,N/A,253.56,37.68
2/4/2008,1369.96,37.88,3536.365,70.8,45.69,593.5,N/A,267.7,38.23
3/4/2008,1367.52,38.15,3487.189,70.43,45.29,597.5,N/A,267.41,37.94
4/4/2008,1369.29,37.99,N/A,71.18,45.78,580,N/A,272.36,38.26
7/4/2008,1370.39,38.29,3587.21,71.66,46.15,604.25,N/A,267.78,38.67
8/4/2008,1370.16,38.08,3782.1,70.48,45.41,605,N/A,268.38,37.98
9/4/2008,1365.5,37.97,3762.578,71.09,45.47,604,N/A,264.26,37.84
10/4/2008,1354.42,37.81,3544.219,69.69,44.93,604.5,N/A,258.26,37.74
11/4/2008,1357.98,37.95,3670.865,69.71,45.02,606.75,N/A,260.92,36.86
14/04/08,1332.81,36.8,3587.142,68.64,44.21,590.25,N/A,256.98,36.59
15/04/08,1331.72,37.11,3444.189,68.87,44.24,593,N/A,255.3,36.68
16/04/08,1337.02,37.37,3514.949,69.68,44.69,604,N/A,258.39,36.86
17/04/08,1363.37,37.73,3448.38,70.84,45.42,605,N/A,268.42,37.39
18/04/08,1369,37.59,3358.396,72.01,46.51,605.25,N/A,270.18,37.93
21/04/08,1390.29,38.23,3468.259,71.35,46.61,613,N/A,270.09,38.05
22/04/08,1386.43,37.7,3228.414,71.18,46.73,612,N/A,267.55,37.95
23/04/08,1375.93,37.69,3270.128,70.53,46.68,610.75,N/A,266.16,37.76
24/04/08,1380.52,37.66,3714.063,70.5,46.87,N/A,N/A,269.7,37.84
25/04/08,1387.88,38.19,3748.381,71.81,47.31,610,N/A,276.02,38.32
28/04/08,1397.78,38.45,3669.393,71.93,47.25,618,N/A,277.23,38.49
29/04/08,1396.34,38.27,3627.282,72.21,47.15,617.5,N/A,276.96,38.44
30/04/08,1390.88,38.25,3720.125,71.97,47.69,612,N/A,272.85,38.39
1/5/2008,1385.97,N/A,N/A,71.46,47.24,N/A,N/A,268.54,38.27
2/5/2008,1409.34,38.96,N/A,73.41,49.19,619.5,N/A,275.37,39.07
5/5/2008,1412.77,39.03,3924.355,72.31,48.73,N/A,N/A,275.01,38.94
6/5/2008,1407.44,38.94,3919.99,71.86,48.49,629.5,N/A,274.69,38.57
7/5/2008,1417.83,38.94,3899.77,72.9,48.93,629.5,N/A,276.82,39.03
8/5/2008,1394.29,38.72,3713.287,71.72,48.24,629,N/A,268.61,38.43
9/5/2008,1397.68,38.58,3864.557,71.19,48.03,628,N/A,267.95,38.16
12/5/2008,1388.24,38.61,3723.187,71.95,48.28,626.5,N/A,265.91,38.44
13/05/08,1404.4,38.78,3688.919,73.3,49.13,631,N/A,272.52,38.51
14/05/08,1402.81,38.83,3724.595,73.65,49.42,630,N/A,272.69,39.1
15/05/08,1408.41,38.84,3858.173,73.47,49.11,625.75,N/A,274.71,39.15
16/05/08,1423.53,39.31,3816.828,74.46,50.09,634.75,N/A,277.92,39.46
19/05/08,1425.3,39.17,3793.784,74.03,50.05,637.75,N/A,276.48,39.35
20/05/08,1426.63,39.22,3779.001,73.44,49.45,643.25,N/A,277.07,39.36
21/05/08,1414.06,39,3582.515,73.62,49.31,631,N/A,272.99,39.04
22/05/08,1390.45,38.35,3665.179,72.79,48.3,629,N/A,266.32,38.43
23/05/08,1392.2,38.61,3645.048,72.85,48.18,623.75,N/A,265.03,38.21
26/05/08,N/A,37.98,3611.912,N/A,N/A,N/A,N/A,N/A,N/A
27/05/08,1375.92,38.14,3520.675,72.38,48.32,619.25,N/A,263.27,37.78
28/05/08,1386.54,37.99,3549.547,73.64,49.28,611,N/A,267.2,38.4
29/05/08,1390.5,38.43,3617.415,73.51,49.27,611,N/A,267.72,38.54
30/05/08,1398.36,38.52,3582.399,74.49,49.89,600,N/A,271.1,38.77
2/6/2008,1400.34,38.64,3595.082,74.57,49.92,604.75,N/A,269.75,38.67
3/6/2008,1385.62,37.95,3627.006,74.25,49.59,599.75,N/A,265.1,38.54
4/6/2008,1376.97,37.95,3592.786,73.58,48.97,604,N/A,266.65,38.03
5/6/2008,1377.09,37.87,3520.835,74.43,49.87,598.75,N/A,267.95,38.25
6/6/2008,1403.9,37.85,3527.184,75.75,50.11,606.25,N/A,274.34,38.15
9/6/2008,1360.63,36.74,N/A,74.12,49.11,590.5,N/A,262.55,37.29
10/6/2008,1361.76,36.5,3359.171,73.01,48.28,586.25,N/A,256.8,37.02
11/6/2008,1358.18,36.71,3191.402,73.05,48.45,587,N/A,258.19,37.15
12/6/2008,1335.4,36.11,3159.103,72.28,47.71,574.75,N/A,252.63,36.64
13/06/08,1341.81,36.2,3105.699,72.66,47.7,580,N/A,254.61,36.76
16/06/08,1358.85,36.51,3016.815,73.05,48.12,585,N/A,259.68,37.1
17/06/08,1360.13,36.36,3013.727,74.18,48.95,583,N/A,263.29,37.13
18/06/08,1349.59,36.28,2908.286,73.29,48.26,585.25,N/A,254.82,36.32
19/06/08,1337.46,35.78,3065.023,73.11,47.92,575,N/A,251.12,36.23
20/06/08,1341.02,35.81,2949.397,73.45,48.34,573.5,N/A,257.06,36.15
23/06/08,1319.77,35.2,2916.717,72.92,47.62,565.5,N/A,250.21,36.17
24/06/08,1317.23,35.12,2882.227,71.45,46.83,570,N/A,244.37,35.68
25/06/08,1314.23,35.11,2931.137,70.96,47.01,569,N/A,245.78,35.59
26/06/08,1316.29,35.07,3046.597,70.81,46.7,566,N/A,249.18,34.95
27/06/08,1283.11,34.4,2946.801,69.71,45.58,555,N/A,239.56,34.08
30/06/08,1278.38,34.28,2857.623,69.86,45.53,558.25,N/A,237.39,33.65
1/7/2008,1276.68,34.23,2877.376,68.24,44.86,561.5,N/A,236.99,33.5
2/7/2008,1285.81,33.83,2785.775,68.92,45.96,552.75,N/A,237.65,34.13
3/7/2008,1261.5,33.36,2738.145,67.12,44.98,543,N/A,232.87,33.35
4/7/2008,N/A,34.14,2822.446,N/A,N/A,551.5,N/A,N/A,N/A
7/7/2008,1262.9,33.87,2803.969,66.74,45.05,551,N/A,231.56,33.49
8/7/2008,1251.84,33.5,2942.697,65.79,44.95,542.75,N/A,226.31,33.25
9/7/2008,1273.57,33.95,2977.665,68.1,45.96,552.5,N/A,242.06,34.13
10/7/2008,1244.69,33.75,3020.51,66.07,44.82,548,N/A,224.65,33.5
11/7/2008,1253.29,33.87,3003.89,66.25,44.81,547.25,N/A,228.95,33.42
14/07/08,1241.61,33.16,2976.166,67.78,45.13,536.5,N/A,228.84,33.45
15/07/08,1226.82,32.58,3027.407,65.55,44.01,530.25,N/A,220.5,33.09
16/07/08,1214.65,32.34,2888.4,66.31,44.3,524.25,N/A,219.03,32.75
17/07/08,1246.31,32.99,2882.368,68.72,45.56,524.75,N/A,234,33.83
18/07/08,1258.22,33.2,2844.408,69.76,45.17,528.25,N/A,238.41,34.15
21/07/08,1261.81,33.92,2894.848,69.37,45,538,N/A,238.47,34.24
22/07/08,1257.07,33.84,2992.176,69.19,44.02,537.5,N/A,239.13,34.08
23/07/08,1278.87,34.53,3011.63,71.38,44.84,547,N/A,246.91,35
24/07/08,1282.95,34.99,3002.134,71.87,45.59,550.5,N/A,252.69,35.3
25/07/08,1253.51,34.05,3016.764,70.69,44.98,535.25,N/A,234.78,34.64
28/07/08,1257.76,34.18,3025.248,70.64,45.27,540.5,N/A,239.93,34.6
29/07/08,1236.38,33.66,3008.635,69.68,44.63,N/A,N/A,233.04,33.88
30/07/08,1263.13,33.56,3026.124,71.59,45.46,541.5,N/A,246.8,34.95
31/07/08,1281.37,33.72,2984.205,70.82,45.11,547,N/A,244.77,35.12
1/8/2008,1269.42,33.29,2885.629,71.44,45.52,542.25,N/A,241.84,34.6
4/8/2008,1260.16,32.99,2919.216,71.43,44.87,538,N/A,242.16,34.18
5/8/2008,1248.98,32.97,2885.998,70.99,44.9,536.75,N/A,238.21,34.42
6/8/2008,1284.3,33.98,2844.798,71.7,45.93,552.75,N/A,249.57,35.05
7/8/2008,1286.51,33.95,2850.942,71.72,46.35,553.5,N/A,247.82,34.82
8/8/2008,1266.29,33.79,2858.418,71.24,46.25,555.25,N/A,240.73,34.66
11/8/2008,1296.01,34.07,2724.073,73.27,47.3,556,N/A,251.34,35.82
12/8/2008,1305.27,34.25,2566.45,74.64,47.76,557,N/A,256.42,35.79
13/08/08,1288.64,34.14,2561.447,74.25,47.74,556.5,N/A,249.38,35.28
14/08/08,1282.11,33.66,2552.814,74.17,47.54,553.75,N/A,245.36,35.07
15/08/08,1293.85,33.79,2555.042,75.74,48.35,557,N/A,250.03,35.59
18/08/08,1298.14,33.44,2573.342,75.27,48.29,551.25,N/A,249.33,35.77
19/08/08,1278.59,33.27,2411.429,73.63,47.36,542.5,N/A,243.71,35.21
20/08/08,1267.34,32.95,2448.479,73.17,47.36,540.75,N/A,238.14,34.67
21/08/08,1274.46,32.75,2607.942,72.54,46.73,539.75,N/A,238.64,34.31
22/08/08,1277.57,32.55,2534.507,72.75,47.12,544.5,N/A,235.77,34.86
25/08/08,1290.47,32.94,2527.825,73.22,47.15,N/A,N/A,243.79,35.1
26/08/08,1267.03,32.69,2503.488,72.18,46.51,550.75,N/A,235.71,34.54
27/08/08,1271.32,32.88,2460.766,72.2,46.45,550.5,N/A,238.47,34.43
28/08/08,1281.45,32.93,2458.878,73.37,46.92,554.75,N/A,240.37,34.91
29/08/08,1296.49,33.63,2478.896,74.17,46.61,563,N/A,248.61,35.57
1/9/2008,N/A,33.47,2498.991,N/A,N/A,561,N/A,N/A,N/A
2/9/2008,1287.82,33.54,2427.18,75.01,46.86,563.5,N/A,245.99,35.76
3/9/2008,1276.94,33.83,2416.395,73.65,45.445,559.5,N/A,248.08,35.22
4/9/2008,1271.8,33.74,2383.263,73.52,44.85,553.75,N/A,251.82,34.65
5/9/2008,1236.78,32.53,2334.762,71.54,43.3,533.75,N/A,243.89,33.42
8/9/2008,1249.5,33.06,2320.032,74.02,44.04,549,N/A,246.32,34.41
9/9/2008,1267.78,32.81,2259.146,73.24,43.35,547.5,N/A,256.73,34.09
10/9/2008,1224.45,32.55,2237.512,71.57,42.87,539,N/A,245.75,33.45
11/9/2008,1231.65,32.31,2249.678,70.52,42.17,539.25,N/A,246.99,33.14
12/9/2008,1249.03,32.55,2180.603,71.32,43.23,540.75,N/A,248.74,33.86
15/09/08,1251.7,31.77,N/A,70.15,42.4,529.75,N/A,251.82,32.64
16/09/08,1192.95,30.97,2151.733,67.8,41.47,513,N/A,228.91,31.99
17/09/08,1210.34,31.38,2070.239,69.95,41.84,510,N/A,243.69,32.36
18/09/08,1157.07,30.24,1970.084,69.4,41.12,494,N/A,229.26,31.65
19/09/08,1206.51,31.82,2171.278,78.92,43.82,520.75,N/A,257.1,35
22/09/08,1255.37,32.62,2354.093,75.2,42.75,532.25,N/A,261.58,33
23/09/08,1207.11,31.56,2319.982,72,41.18,524.25,N/A,237.25,32.44
24/09/08,1188.21,31.66,2240.179,70.83,40.85,520,N/A,239.37,31.85
25/09/08,1187.87,31.34,2325.804,69.92,41.211,512.25,N/A,235.77,31.37
26/09/08,1204.47,31.63,2419.826,69.01,40.3,516.25,N/A,240.64,31.03
29/09/08,1209.06,31.43,N/A,69.23,40.26,507.25,N/A,247.52,31.04
30/09/08,1106.39,29.47,N/A,65.87,37.74,466,N/A,226.76,30
1/10/2008,1164.17,30.73,N/A,67.19,38.83,501.25,N/A,241.83,30.31
2/10/2008,1160.64,30.96,N/A,66.63,38.25,499.5,N/A,236.58,29.63
3/10/2008,1114.26,30.31,N/A,64.36,37.26,492.5,N/A,220.55,28.5
6/10/2008,1099.23,29.69,2381.338,60.56,35.26,473.75,N/A,209.75,26.87
7/10/2008,1056.88,29.41,2206.568,60.2,35.14,465.25,N/A,202.32,27.57
8/10/2008,995.7,27.67,2201.006,53.81,31.95,449,N/A,187.49,25.03
9/10/2008,988.42,27.35,2232.256,55.65,33.15,447.25,N/A,186.71,26.42
10/10/2008,902.31,23.62,2096.159,47.66,30.52,393,N/A,166.69,22.91
13/10/08,899.22,25.38,2078.075,54.54,32.86,420,N/A,191.98,25.192
14/10/08,1009.97,27.85,2246.664,58.75,36.1,450.25,N/A,199.44,27.8
15/10/08,997.92,27.43,2096.221,54.45,33.23,441.75,N/A,185.65,25.44
16/10/08,907.81,24.49,2012.438,51.02,30.82,394,N/A,161.13,23.44
17/10/08,942.29,25.2,2018.778,51.55,31.62,407.5,N/A,169.08,23.24
20/10/08,954.92,26.14,2021.194,53.25,32.79,419.75,N/A,168.46,24.4
21/10/08,980.4,26.62,2078.38,53.95,32.66,441,N/A,169.56,24.73
22/10/08,931.62,25.34,2029.967,51.76,31.39,416.25,N/A,163.28,23.61
23/10/08,899.08,24.43,1944.501,50.68,30.46,408,N/A,150.43,23.24
24/10/08,895.22,23.34,1970.135,44.95,28.13,391.25,N/A,148.52,21.65
27/10/08,874.28,22.37,1900.467,46.12,29.14,373,N/A,138.89,21.8
28/10/08,848.92,23.67,1755.824,45.73,29.68,397,N/A,131.28,22.16
29/10/08,937.26,24.48,1876.487,48.51,31.95,417.5,N/A,155.1,23.84
30/10/08,958.09,25.61,1820.591,50.41,32.67,436.25,N/A,150.24,24.2
31/10/08,953.11,25.03,1843.047,51.3,32.36,431,N/A,155.91,24.53
3/11/2008,968.24,26.19,1800.502,53.48,32.81,442.25,N/A,165.48,25.09
4/11/2008,971.31,26.16,1794.293,54.93,33.49,445.75,N/A,159.18,25.52
5/11/2008,991.23,27.22,1803.045,53.93,33.49,467,N/A,168.49,26.14
6/11/2008,952.4,26.28,1807.345,51.05,31.5,443.5,N/A,151.41,24.5
7/11/2008,907.44,25.53,1771.692,50.07,30.92,436,N/A,143.94,23.94
10/11/2008,936.75,26.71,1872.375,51.74,31.94,459,N/A,153.22,24.55
11/11/2008,905.5,25.72,1966.522,48.9,30.47,443.5,N/A,139.45,23.44
12/11/2008,893.39,25.27,1912.322,47.61,29.65,437.75,N/A,136.84,22.92
13/11/08,853.13,23.95,1930.022,45.7,28.63,413.5,N/A,126.67,22.43
14/11/08,891.18,25.14,2042.048,48.23,29.8,438,N/A,141.11,23.18
17/11/08,862.09,24.5,2081.227,45.35,28.49,424.25,N/A,125.94,21.9
18/11/08,849.31,23.79,2122.927,45.33,28.56,418.25,N/A,121.1,21.83
19/11/08,857.68,23.92,1984.776,44.78,28.4,424.75,N/A,120.32,22.21
20/11/08,805.87,22.44,2076.911,41,26.54,394.5,N/A,105.06,20.34
21/11/08,763.45,22.45,2030.075,39.29,25.96,395,N/A,96.3,20.06
24/11/08,801.2,21.98,2060.09,41.2,27.22,396.5,N/A,103.59,20.88
25/11/08,853.4,23.44,2022.275,44.22,28.62,416.5,N/A,123.08,22.25
26/11/08,840.68,23.6,1985.538,43.27,27.88,409,N/A,124.85,21.56
27/11/08,N/A,24.11,2113.803,N/A,N/A,418,N/A,N/A,N/A
28/11/08,886.89,24.38,1997.256,46.29,29.04,425.75,N/A,130.08,22.56
1/12/2008,888.61,24.29,1959.495,46.12,28.5,427.75,N/A,126.89,22.78
2/12/2008,817.94,22.68,1950.119,42.71,27.28,401,N/A,102.4,21.66
3/12/2008,843.6,23.41,1998.908,43.15,27.13,412.5,N/A,115.72,21.87
4/12/2008,855.96,23.6,2092.542,44.82,28.15,417.75,N/A,121.73,22.26
5/12/2008,835.12,23.46,2083.773,43.37,27.5,415.25,N/A,117.87,21.71
8/12/2008,882.71,24.13,2151.908,47.23,29.55,432.25,N/A,130.58,23.55
9/12/2008,906.48,24.25,2206.106,47.69,29.68,428,N/A,143.19,23.23
10/12/2008,897.2,25.03,2126.512,47.19,30.09,438.25,N/A,131.18,23.14
11/12/2008,898.35,24.96,2176.47,47.25,29.8,438.25,N/A,141.25,22.77
12/12/2008,848.74,23.76,2115.528,44.16,28.69,423,N/A,119.58,21.72
15/12/08,883.16,24.56,2076.239,47.26,29.73,435.75,N/A,132.9,22.57
16/12/08,871.53,24.22,2046.614,46.26,29.42,428,N/A,127.35,22.32
17/12/08,900.54,24.82,2083.354,47.94,30.23,436.25,N/A,145.33,23.22
18/12/08,907.96,24.68,2078.183,48.8,30.19,431.25,N/A,147.54,23.46
19/12/08,889.74,24.24,2106.728,49,29.98,427,N/A,135.29,22.64
22/12/08,887.2,24.22,2117.51,48.92,29.86,428,N/A,143.2,22.75
23/12/08,874.31,24.05,2089.73,47.73,29.28,429.5,N/A,138.82,22.36
24/12/08,863.73,N/A,1967.436,46.73,29.2,N/A,N/A,138.7,22.18
25/12/08,N/A,N/A,1959.21,N/A,N/A,N/A,N/A,N/A,N/A
26/12/08,872.03,N/A,1945.73,47.35,29.19,N/A,N/A,139.73,22.47
29/12/08,872.51,24.05,1938.706,47.36,29.23,423.25,N/A,140.96,22.37
30/12/08,873.87,24.2,1944.564,47.08,28.98,434.25,N/A,132.89,22.38
31/12/08,890.22,N/A,1926.697,48.22,29.48,442.25,N/A,138.92,23.02
1/1/2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
